route_id,service_id,trip_id,direction_id,shape_id
334,138300,68373059,1,track-178453
334,138300,68373060,0,track-178452
334,138300,68373061,1,track-178453
334,138300,68373063,0,track-178452
334,138300,68373064,1,track-178453
334,138300,68373066,0,track-178452
334,138300,68373067,1,track-178453
334,138300,68373069,0,track-178452
334,138300,68373070,1,track-178453
334,138300,68373071,0,track-178452
334,138300,68373072,1,track-178453
334,138300,68373074,0,track-178452
334,138300,68373076,0,track-178452
334,138300,68373077,1,track-178453
334,138300,68373078,0,track-178452
334,138300,68373079,1,track-178453
334,138300,68373081,0,track-178452
334,138300,68373082,1,track-178453
334,138300,68373084,0,track-178452
334,138300,68373085,1,track-178453
334,138300,68373087,0,track-178452
334,138300,68373088,1,track-178453
334,138300,68373089,0,track-178452
334,138300,68373090,1,track-178453
334,138300,68373092,0,track-178452
334,138300,68373093,1,track-178453
334,138300,68373095,0,track-178452
334,138300,68373097,0,track-178452
334,138300,68373098,1,track-178453
334,138300,68373099,0,track-178452
334,138300,68373100,1,track-178453
334,138300,68373102,0,track-178452
334,138300,68373103,1,track-178453
334,138300,68373105,0,track-178452
334,138300,68373106,1,track-178453
334,138300,68373107,0,track-178452
334,138300,68373109,0,track-178452
334,138300,68373110,1,track-178453
334,138300,68373111,0,track-178452
334,138300,68373112,1,track-178453
334,138300,68373114,0,track-178452
334,138300,68373115,1,track-178453
334,138300,68373116,0,track-178452
334,138300,68373117,1,track-178453
334,138300,68373119,0,track-178452
334,138300,68373120,1,track-178453
334,138300,68373121,0,track-178452
334,138300,68373122,1,track-178453
334,138300,68373124,0,track-178452
334,138300,68373125,1,track-178453
334,138300,68373127,0,track-178452
334,138300,68373129,0,track-178452
334,138300,68373130,1,track-178453
334,138300,68373131,0,track-178452
334,138300,68373132,1,track-178453
334,138300,68373134,0,track-178452
334,138300,68373135,1,track-178453
334,138300,68373137,0,track-178452
334,138300,68373138,1,track-178453
334,138300,68373139,0,track-178452
334,138300,68373141,0,track-178452
334,138300,68373142,1,track-178453
334,138300,68373143,0,track-178452
334,138300,68373144,1,track-178453
334,138300,68373146,0,track-178452
334,138300,68373147,1,track-178453
334,138300,68373148,0,track-178452
334,138300,68373149,1,track-178453
334,138300,68373150,0,track-178452
334,138300,68373152,1,track-178453
334,138300,68373153,0,track-178452
334,138300,68373154,1,track-178453
334,138300,68373156,0,track-178452
334,138300,68373157,1,track-178453
334,138300,68373159,0,track-178452
334,138300,68373160,1,track-178453
334,138300,68373161,0,track-178452
334,138300,68373163,0,track-178452
334,138300,68373164,1,track-178453
334,138300,68373165,0,track-178452
334,138300,68373166,1,track-178453
334,138300,68373168,0,track-178452
334,138300,68373169,1,track-178453
334,138300,68373171,0,track-178452
334,138300,68373172,1,track-178453
334,138300,68373173,0,track-178452
334,138300,68373175,0,track-178452
334,138300,68373176,1,track-178453
334,138300,68373177,0,track-178452
334,138300,68373178,1,track-178453
334,138300,68373180,0,track-178452
334,138300,68373181,1,track-178453
334,138300,68373182,0,track-178452
334,138300,68373183,1,track-178453
334,138300,68373185,0,track-178452
334,138300,68373186,1,track-178453
334,138300,68373187,0,track-178452
334,138300,68373188,1,track-178453
334,138300,68373190,0,track-178452
334,138300,68373191,1,track-178453
334,138300,68373192,0,track-178452
334,138300,68373193,1,track-178453
334,138300,68373195,0,track-178452
334,138300,68373196,1,track-178453
334,138300,68373198,0,track-178452
334,138300,68373199,1,track-178453
334,138300,68373200,0,track-178452
334,138300,68373201,1,track-178453
334,138300,68373203,0,track-178452
334,138300,68373204,1,track-178453
334,138300,68373206,0,track-178452
334,138300,68373207,1,track-178453
334,138300,68373208,0,track-178452
334,138300,68373209,1,track-178453
334,138300,68373211,0,track-178452
334,138300,68373212,1,track-178453
334,138300,68373214,0,track-178452
334,138300,68373215,1,track-178453
334,138300,68373217,0,track-178452
334,138300,68373218,1,track-178453
334,138300,68373219,0,track-178452
334,138300,68373220,1,track-178453
334,138300,68373222,0,track-178452
334,138300,68373223,1,track-178453
334,138300,68373225,0,track-178452
334,138301,68375353,1,track-178453
334,138301,68375354,0,track-178452
334,138301,68375355,1,track-178453
334,138301,68375356,0,track-178452
334,138301,68375357,1,track-178453
334,138301,68375359,0,track-178452
334,138301,68375360,1,track-178453
334,138301,68375361,0,track-178452
334,138301,68375362,1,track-178453
334,138301,68375364,0,track-178452
334,138301,68375365,1,track-178453
334,138301,68375366,0,track-178452
334,138301,68375367,1,track-178453
334,138301,68375369,0,track-178452
334,138301,68375370,1,track-178453
334,138301,68375372,0,track-178452
334,138301,68375374,1,track-178453
334,138301,68375375,0,track-178452
334,138301,68375376,1,track-178453
334,138301,68375377,0,track-178452
334,138301,68375378,1,track-178453
334,138301,68375380,0,track-178452
334,138301,68375381,1,track-178453
334,138301,68375382,0,track-178452
334,138301,68375383,1,track-178453
334,138301,68375385,0,track-178452
334,138301,68375386,1,track-178453
334,138301,68375387,0,track-178452
334,138301,68375388,1,track-178453
334,138301,68375390,0,track-178452
334,138301,68375391,1,track-178453
334,138301,68375392,0,track-178452
334,138301,68375394,0,track-178452
334,138301,68375395,1,track-178453
334,138301,68375396,0,track-178452
334,138301,68375397,1,track-178453
334,138301,68375399,0,track-178452
334,138301,68375400,1,track-178453
334,138301,68375401,0,track-178452
334,138301,68375402,1,track-178453
334,138301,68375404,0,track-178452
334,138301,68375405,1,track-178453
334,138301,68375406,0,track-178452
334,138301,68375407,1,track-178453
334,138301,68375409,0,track-178452
334,138301,68375410,1,track-178453
334,138301,68375411,0,track-178452
334,138301,68375412,1,track-178453
334,138301,68375414,1,track-178453
334,138301,68375415,0,track-178452
334,138301,68375416,1,track-178453
334,138301,68375417,0,track-178452
334,138301,68375418,1,track-178453
334,138301,68375420,0,track-178452
334,138301,68375421,1,track-178453
334,138301,68375422,0,track-178452
334,138301,68375423,1,track-178453
334,138301,68375425,0,track-178452
334,138301,68375426,1,track-178453
334,138301,68375428,0,track-178452
334,138301,68375429,1,track-178453
334,138301,68375431,0,track-178452
334,138301,68375432,1,track-178453
334,138301,68375433,0,track-178452
334,138301,68375435,0,track-178452
334,138301,68375436,1,track-178453
334,138301,68375437,0,track-178452
334,138301,68375438,1,track-178453
334,138301,68375440,0,track-178452
334,138301,68375441,1,track-178453
334,138301,68375442,0,track-178452
334,138301,68375443,1,track-178453
334,138301,68375445,0,track-178452
334,138301,68375446,1,track-178453
334,138301,68375447,0,track-178452
334,138301,68375448,1,track-178453
334,138301,68375450,0,track-178452
334,138301,68375451,1,track-178453
334,138301,68375452,0,track-178452
334,138301,68375453,1,track-178453
334,138301,68375455,1,track-178453
334,138301,68375456,0,track-178452
334,138301,68375457,1,track-178453
334,138301,68375458,0,track-178452
334,138301,68375459,1,track-178453
334,138301,68375461,0,track-178452
334,138301,68375462,1,track-178453
334,138301,68375463,0,track-178452
334,138301,68375464,1,track-178453
334,138301,68375466,0,track-178452
334,138301,68375467,1,track-178453
334,138301,68375468,0,track-178452
334,138301,68375469,1,track-178453
334,138301,68375471,0,track-178452
334,138301,68375472,1,track-178453
334,138301,68375474,0,track-178452
334,138301,68375476,0,track-178452
334,138301,68375477,1,track-178453
334,138301,68375478,0,track-178452
334,138301,68375479,1,track-178453
334,138301,68375481,0,track-178452
334,138301,68375482,1,track-178453
334,138301,68375483,0,track-178452
334,138301,68375484,1,track-178453
334,138301,68375486,0,track-178452
334,138301,68375487,1,track-178453
334,138301,68375488,0,track-178452
334,138301,68375489,1,track-178453
334,138301,68375491,0,track-178452
334,138301,68375492,1,track-178453
334,138301,68375493,0,track-178452
334,138301,68375494,1,track-178453
334,138301,68375496,1,track-178453
334,138301,68375497,0,track-178452
334,138301,68375498,1,track-178453
334,138301,68375499,0,track-178452
334,138301,68375500,1,track-178453
334,138301,68375502,0,track-178452
334,138301,68375503,1,track-178453
334,138301,68375504,0,track-178452
334,138301,68375505,1,track-178453
334,138301,68375507,0,track-178452
334,138301,68375508,1,track-178453
334,138301,68375509,0,track-178452
334,138301,68375510,1,track-178453
334,138301,68375512,0,track-178452
334,138301,68375513,1,track-178453
334,138301,68375515,0,track-178452
334,138301,68375517,0,track-178452
334,138301,68375518,1,track-178453
334,138301,68375519,0,track-178452
334,138301,68375520,1,track-178453
334,138301,68375521,0,track-178452
334,138301,68375522,1,track-178453
334,138301,68375524,0,track-178452
334,138301,68375525,1,track-178453
334,138301,68375527,0,track-178452
334,138301,68375528,1,track-178453
334,138301,68375529,0,track-178452
334,138301,68375530,1,track-178453
334,138301,68375532,0,track-178452
334,138301,68375533,1,track-178453
334,138301,68375534,0,track-178452
334,138301,68375535,1,track-178453
334,138301,68375537,0,track-178452
334,138301,68375538,1,track-178453
334,138301,68375539,0,track-178452
334,138301,68375540,1,track-178453
334,138301,68375542,0,track-178452
334,138301,68375543,1,track-178453
334,138301,68375544,0,track-178452
334,138301,68375545,1,track-178453
334,138301,68375547,0,track-178452
334,138301,68375548,1,track-178453
334,138301,68375549,0,track-178452
334,138301,68375550,1,track-178453
334,138301,68375552,0,track-178452
334,138301,68375553,1,track-178453
334,138301,68375554,0,track-178452
334,138301,68375555,1,track-178453
334,138301,68375557,0,track-178452
334,138301,68375558,1,track-178453
334,138301,68375559,0,track-178452
334,138301,68375560,1,track-178453
334,138301,68375562,0,track-178452
334,138301,68375563,1,track-178453
334,138301,68375564,0,track-178452
334,138301,68375565,1,track-178453
334,138301,68375566,0,track-178452
334,138301,68375567,1,track-178453
334,138301,68375569,0,track-178452
334,138301,68375570,1,track-178453
334,138301,68375572,0,track-178452
334,138301,68375573,1,track-178453
334,138301,68375574,0,track-178452
334,138301,68375575,1,track-178453
334,138301,68375577,0,track-178452
334,138301,68375578,1,track-178453
334,138301,68375579,0,track-178452
334,138301,68375580,1,track-178453
334,138301,68375582,0,track-178452
334,138301,68375583,1,track-178453
334,138301,68375584,0,track-178452
334,138301,68375585,1,track-178453
334,138301,68375587,0,track-178452
334,138301,68375588,1,track-178453
334,138301,68375589,0,track-178452
334,138301,68375590,1,track-178453
334,138301,68375592,0,track-178452
334,138301,68375593,1,track-178453
334,138301,68375595,0,track-178452
334,138301,68375596,1,track-178453
334,138301,68375598,0,track-178452
334,138301,68375599,1,track-178453
334,138301,68375600,0,track-178452
334,138301,68375601,1,track-178453
334,138301,68375603,0,track-178452
334,138301,68375604,1,track-178453
334,138301,68375605,0,track-178452
334,138301,68375606,1,track-178453
334,138301,68375608,1,track-178453
334,138301,68375609,0,track-178452
334,138301,68375610,1,track-178453
334,138301,68375611,0,track-178452
334,138301,68375612,1,track-178453
334,138301,68375614,0,track-178452
334,138301,68375615,1,track-178453
334,138301,68375616,0,track-178452
334,138301,68375617,1,track-178453
334,138301,68375619,0,track-178452
334,138301,68375620,1,track-178453
334,138301,68375621,0,track-178452
334,138301,68375622,1,track-178453
334,138301,68375624,0,track-178452
334,138301,68375625,1,track-178453
334,138301,68375626,0,track-178452
334,138301,68375627,1,track-178453
334,138301,68375629,0,track-178452
334,138301,68375630,1,track-178453
337,137949,68049387,0,track-177477
337,137949,68049388,1,track-177478
337,137949,68049390,0,track-177477
337,137949,68049391,1,track-177478
337,137949,68049393,0,track-177477
337,137949,68049394,1,track-177478
337,137949,68049396,1,track-177478
337,137949,68049397,0,track-177477
337,137949,68049398,1,track-177478
337,137949,68049400,0,track-177477
337,137949,68049401,1,track-177478
337,137949,68049403,0,track-177477
337,137949,68049404,1,track-177478
337,137949,68049406,0,track-177477
337,137949,68049407,1,track-177478
337,137949,68049409,0,track-177477
337,137949,68049410,1,track-177478
337,137949,68049412,0,track-177477
337,137949,68049413,1,track-177478
337,137949,68049415,0,track-177477
337,137949,68049416,1,track-177478
337,137949,68049418,0,track-177477
337,137949,68049419,1,track-177478
337,137949,68049421,0,track-177477
337,137949,68049422,1,track-177478
337,137949,68049424,0,track-177477
337,137949,68049425,1,track-177478
337,137949,68049427,0,track-177477
337,137949,68049429,1,track-177478
337,137949,68049430,0,track-177477
337,137949,68049431,1,track-177478
337,137949,68049433,0,track-177477
337,137949,68049434,1,track-177478
337,137949,68049436,0,track-177477
337,137949,68049437,1,track-177478
337,137949,68049439,0,track-177477
337,137949,68049440,1,track-177478
337,137949,68049442,0,track-177477
337,137949,68049443,1,track-177478
337,137949,68049445,0,track-177477
337,137949,68049446,1,track-177478
337,137949,68049448,0,track-177477
337,137949,68049449,1,track-177478
337,137949,68049451,0,track-177477
337,137949,68049452,1,track-177478
337,137949,68049454,0,track-177477
337,137949,68049455,1,track-177478
337,137949,68049457,0,track-177477
337,137949,68049458,1,track-177478
337,137949,68049460,0,track-177477
337,137949,68049462,1,track-177478
337,137949,68049463,0,track-177477
337,137949,68049464,1,track-177478
337,137949,68049466,0,track-177477
337,137949,68049468,0,track-177477
337,137949,68049469,1,track-177478
337,137949,68049471,0,track-177477
337,137949,68049472,1,track-177478
337,137949,68049474,0,track-177477
337,137949,68049475,1,track-177478
337,137949,68049477,0,track-177477
337,137949,68049478,1,track-177478
337,137949,68049480,0,track-177477
337,137949,68049481,1,track-177478
337,137949,68049482,0,track-177477
337,137949,68049484,0,track-177477
337,137949,68049485,1,track-177478
337,137949,68049487,0,track-177477
337,137949,68049488,1,track-177478
337,137949,68049490,0,track-177477
337,137949,68049491,1,track-177478
337,137949,68049493,1,track-177478
337,137949,68049494,0,track-177477
337,137949,68049495,1,track-177478
337,137949,68049497,0,track-177477
337,137949,68049499,0,track-177477
337,137949,68049500,1,track-177478
337,137949,68049502,0,track-177477
337,137949,68049503,1,track-177478
337,137949,68049505,0,track-177477
337,137949,68049506,1,track-177478
337,137949,68049508,1,track-177478
337,137949,68049509,0,track-177477
337,137949,68049510,1,track-177478
337,137949,68049512,0,track-177477
337,137949,68049514,0,track-177477
337,137949,68049515,1,track-177478
337,137949,68049517,0,track-177477
337,137949,68049518,1,track-177478
337,137949,68049520,0,track-177477
337,137949,68049521,1,track-177478
337,137949,68049523,1,track-177478
337,137949,68049524,0,track-177477
337,137949,68049525,1,track-177478
337,137949,68049527,0,track-177477
337,137949,68049528,1,track-177478
337,137949,68049530,0,track-177477
337,137949,68049531,1,track-177478
337,137949,68049533,0,track-177477
337,137949,68049534,1,track-177478
337,137949,68049536,0,track-177477
337,137949,68049538,0,track-177477
337,137949,68049539,1,track-177478
337,137949,68049541,0,track-177477
337,137949,68049542,1,track-177478
337,137949,68049544,0,track-177477
337,137949,68049545,1,track-177478
337,137949,68049547,1,track-177478
337,137949,68049548,0,track-177477
337,137949,68049549,1,track-177478
337,137949,68049551,0,track-177477
337,137949,68049552,1,track-177478
337,137949,68049554,0,track-177477
337,137949,68049555,1,track-177478
337,137949,68049557,0,track-177477
337,137949,68049558,1,track-177478
337,137949,68049560,0,track-177477
337,137949,68049562,1,track-177478
337,137949,68049563,0,track-177477
337,137949,68049564,1,track-177478
337,137949,68049566,0,track-177477
337,137949,68049567,1,track-177478
337,137949,68049569,0,track-177477
337,137949,68049570,1,track-177478
337,137949,68049572,0,track-177477
337,137949,68049573,1,track-177478
337,137949,68049574,0,track-177477
337,137949,68049576,0,track-177477
337,137949,68049577,1,track-177478
337,137949,68049579,0,track-177477
337,137949,68049580,1,track-177478
337,137949,68049582,0,track-177477
337,137949,68049583,1,track-177478
337,137949,68049585,1,track-177478
337,137949,68049586,0,track-177477
337,137949,68049587,1,track-177478
337,137949,68049589,0,track-177477
337,137949,68049590,1,track-177478
337,137949,68049591,0,track-177477
337,137949,68049593,0,track-177477
337,137949,68049594,1,track-177478
337,137949,68049596,0,track-177477
337,137949,68049597,1,track-177478
337,137949,68049599,0,track-177477
337,137949,68049601,1,track-177478
337,137949,68049602,0,track-177477
337,137949,68049603,1,track-177478
337,137949,68049605,0,track-177477
337,137949,68049606,1,track-177478
337,137949,68049607,0,track-177477
337,137949,68049609,0,track-177477
337,137949,68049610,1,track-177478
337,137949,68049612,0,track-177477
337,137949,68049613,1,track-177478
337,137949,68049615,1,track-177478
337,137949,68049616,0,track-177477
337,137949,68049617,1,track-177478
337,137949,68049619,0,track-177477
337,137949,68049620,1,track-177478
337,137949,68049622,0,track-177477
337,137949,68049623,1,track-177478
337,137949,68049625,0,track-177477
337,137949,68049626,1,track-177478
337,137949,68049628,1,track-177478
337,137949,68049629,0,track-177477
337,137949,68049630,1,track-177478
337,137949,68049632,0,track-177477
337,137949,68049633,1,track-177478
337,137949,68049635,0,track-177477
337,137949,68049636,1,track-177478
337,137949,68049638,0,track-177477
337,137949,68049639,1,track-177478
337,137949,68049641,0,track-177477
337,137949,68049642,1,track-177478
337,137949,68049644,0,track-177477
337,137949,68049645,1,track-177478
337,137949,68049647,0,track-177477
337,137949,68049648,1,track-177478
337,137949,68049650,0,track-177477
337,137949,68049651,1,track-177478
337,137949,68049653,1,track-177478
337,137949,68049655,0,track-177477
337,137949,68049656,1,track-177478
337,137949,68049658,0,track-177477
337,137949,68049659,1,track-177478
337,137949,68049661,1,track-177478
337,137949,68049663,0,track-177477
337,137949,68049664,1,track-177478
337,137949,68049665,0,track-177477
337,137949,68049666,1,track-177478
337,137949,68049668,0,track-177477
337,137949,68049670,1,track-177478
337,137949,68049672,0,track-177477
337,137949,68049673,1,track-177478
337,137949,68049674,0,track-177477
337,137949,68049675,1,track-177478
337,137949,68049677,0,track-177477
337,137949,68049679,1,track-177478
337,137949,68049681,0,track-177477
337,137949,68049682,1,track-177478
337,137949,68049684,0,track-177477
337,137949,68049685,1,track-177478
337,137949,68049687,0,track-177477
337,137949,68049688,1,track-177478
337,137949,68049690,0,track-177477
337,137949,68049691,1,track-177478
337,137949,68049693,0,track-177477
337,137949,68049695,1,track-177478
337,137949,68049697,0,track-177477
337,137949,68049698,1,track-177478
337,137949,68049700,0,track-177477
337,137949,68049701,1,track-177478
337,137949,68049703,1,track-177478
337,137949,68049705,0,track-177477
337,137949,68049706,1,track-177478
337,137949,68049708,0,track-177477
337,137949,68049709,1,track-177478
337,137949,68049711,1,track-177478
337,137949,68049713,0,track-177477
337,137949,68049714,1,track-177478
337,137949,68049716,0,track-177477
337,137949,68049717,1,track-177478
337,137949,68049719,1,track-177478
337,137949,68049721,0,track-177477
337,137949,68049722,1,track-177478
337,137949,68049724,0,track-177477
337,137949,68049725,1,track-177478
337,137949,68049727,1,track-177478
337,137949,68049729,0,track-177477
337,137949,68049730,1,track-177478
337,137949,68049732,0,track-177477
337,137949,68049733,1,track-177478
337,137949,68049735,0,track-177477
337,137949,68049736,1,track-177478
337,137949,68049738,0,track-177477
337,137949,68049739,1,track-177478
337,137949,68049741,0,track-177477
337,137949,68049743,0,track-177477
337,137949,68049744,1,track-177478
337,137949,68049746,0,track-177477
337,137949,68049747,1,track-177478
337,137949,68049749,0,track-177477
337,137949,68049750,1,track-177478
337,137949,68049752,0,track-177477
337,137949,68049753,1,track-177478
337,137949,68049755,0,track-177477
337,137949,68049756,1,track-177478
337,137949,68049758,0,track-177477
337,137949,68049759,1,track-177478
337,137950,68050520,1,track-177478
337,137950,68050521,0,track-177477
337,137950,68050522,1,track-177478
337,137950,68050524,0,track-177477
337,137950,68050525,1,track-177478
337,137950,68050527,0,track-177477
337,137950,68050528,1,track-177478
337,137950,68050530,0,track-177477
337,137950,68050531,1,track-177478
337,137950,68050533,0,track-177477
337,137950,68050534,1,track-177478
337,137950,68050536,1,track-177478
337,137950,68050537,0,track-177477
337,137950,68050538,1,track-177478
337,137950,68050540,0,track-177477
337,137950,68050541,1,track-177478
337,137950,68050543,0,track-177477
337,137950,68050544,1,track-177478
337,137950,68050546,0,track-177477
337,137950,68050547,1,track-177478
337,137950,68050549,0,track-177477
337,137950,68050550,1,track-177478
337,137950,68050552,0,track-177477
337,137950,68050553,1,track-177478
337,137950,68050555,0,track-177477
337,137950,68050556,1,track-177478
337,137950,68050558,0,track-177477
337,137950,68050559,1,track-177478
337,137950,68050561,1,track-177478
337,137950,68050562,0,track-177477
337,137950,68050563,1,track-177478
337,137950,68050565,0,track-177477
337,137950,68050566,1,track-177478
337,137950,68050568,0,track-177477
337,137950,68050569,1,track-177478
337,137950,68050571,0,track-177477
337,137950,68050572,1,track-177478
337,137950,68050574,0,track-177477
337,137950,68050575,1,track-177478
337,137950,68050577,1,track-177478
337,137950,68050578,0,track-177477
337,137950,68050579,1,track-177478
337,137950,68050581,0,track-177477
337,137950,68050582,1,track-177478
337,137950,68050584,0,track-177477
337,137950,68050585,1,track-177478
337,137950,68050587,0,track-177477
337,137950,68050588,1,track-177478
337,137950,68050590,0,track-177477
337,137950,68050591,1,track-177478
337,137950,68050593,0,track-177477
337,137950,68050594,1,track-177478
337,137950,68050596,0,track-177477
337,137950,68050597,1,track-177478
337,137950,68050599,0,track-177477
337,137950,68050600,1,track-177478
337,137950,68050602,1,track-177478
337,137950,68050603,0,track-177477
337,137950,68050604,1,track-177478
337,137950,68050606,0,track-177477
337,137950,68050607,1,track-177478
337,137950,68050609,0,track-177477
337,137950,68050610,1,track-177478
337,137950,68050612,0,track-177477
337,137950,68050613,1,track-177478
337,137950,68050615,0,track-177477
337,137950,68050616,1,track-177478
337,137950,68050618,1,track-177478
337,137950,68050619,0,track-177477
337,137950,68050620,1,track-177478
337,137950,68050622,0,track-177477
337,137950,68050623,1,track-177478
337,137950,68050625,0,track-177477
337,137950,68050626,1,track-177478
337,137950,68050628,0,track-177477
337,137950,68050629,1,track-177478
337,137950,68050631,0,track-177477
337,137950,68050632,1,track-177478
337,137950,68050634,0,track-177477
337,137950,68050635,1,track-177478
337,137950,68050637,0,track-177477
337,137950,68050638,1,track-177478
337,137950,68050640,0,track-177477
337,137950,68050641,1,track-177478
337,137950,68050643,1,track-177478
337,137950,68050644,0,track-177477
337,137950,68050645,1,track-177478
337,137950,68050647,0,track-177477
337,137950,68050648,1,track-177478
337,137950,68050650,1,track-177478
337,137950,68050651,0,track-177477
337,137950,68050652,1,track-177478
337,137950,68050654,0,track-177477
337,137950,68050655,1,track-177478
337,137950,68050657,1,track-177478
337,137950,68050658,0,track-177477
337,137950,68050659,1,track-177478
337,137950,68050661,0,track-177477
337,137950,68050662,1,track-177478
337,137950,68050664,0,track-177477
337,137950,68050665,1,track-177478
337,137950,68050667,0,track-177477
337,137950,68050668,1,track-177478
337,137950,68050670,0,track-177477
337,137950,68050671,1,track-177478
337,137950,68050673,0,track-177477
337,137950,68050674,1,track-177478
337,137950,68050676,0,track-177477
337,137950,68050677,1,track-177478
337,137950,68050679,0,track-177477
337,137950,68050680,1,track-177478
337,137950,68050682,0,track-177477
337,137950,68050683,1,track-177478
337,137950,68050685,0,track-177477
337,137950,68050686,1,track-177478
337,137950,68050688,0,track-177477
337,137950,68050689,1,track-177478
337,137950,68050691,0,track-177477
337,137950,68050692,1,track-177478
337,137950,68050694,0,track-177477
337,137950,68050695,1,track-177478
337,137950,68050697,0,track-177477
337,137950,68050698,1,track-177478
337,137950,68050700,0,track-177477
337,137950,68050701,1,track-177478
337,137950,68050703,0,track-177477
337,137950,68050704,1,track-177478
337,137950,68050706,0,track-177477
337,137950,68050707,1,track-177478
337,137950,68050709,0,track-177477
337,137950,68050710,1,track-177478
337,137950,68050712,0,track-177477
337,137950,68050713,1,track-177478
337,137950,68050715,0,track-177477
337,137950,68050716,1,track-177478
337,137950,68050718,0,track-177477
337,137950,68050719,1,track-177478
337,137950,68050721,0,track-177477
337,137950,68050722,1,track-177478
337,137950,68050724,0,track-177477
337,137950,68050725,1,track-177478
337,137950,68050727,0,track-177477
337,137950,68050728,1,track-177478
337,137950,68050730,0,track-177477
337,137950,68050731,1,track-177478
337,137950,68050733,0,track-177477
337,137950,68050734,1,track-177478
337,137950,68050736,0,track-177477
337,137950,68050737,1,track-177478
337,137950,68050739,0,track-177477
337,137950,68050740,1,track-177478
337,137950,68050742,0,track-177477
337,137950,68050743,1,track-177478
337,137950,68050745,0,track-177477
337,137950,68050746,1,track-177478
337,137950,68050748,0,track-177477
337,137950,68050749,1,track-177478
337,137950,68050751,0,track-177477
337,137950,68050752,1,track-177478
337,137950,68050754,0,track-177477
337,137950,68050755,1,track-177478
337,137950,68050757,0,track-177477
337,137950,68050758,1,track-177478
337,137950,68050760,0,track-177477
337,137950,68050761,1,track-177478
337,137950,68050763,0,track-177477
337,137950,68050764,1,track-177478
337,137950,68050766,0,track-177477
337,137950,68050767,1,track-177478
337,137950,68050769,0,track-177477
337,137950,68050771,0,track-177477
337,137950,68050772,1,track-177478
337,137950,68050774,0,track-177477
337,137950,68050775,1,track-177478
337,137950,68050777,0,track-177477
337,137950,68050779,0,track-177477
337,137950,68050780,1,track-177478
337,137950,68050782,0,track-177477
337,137950,68050783,1,track-177478
337,137950,68050785,0,track-177477
337,137950,68050787,0,track-177477
337,137950,68050788,1,track-177478
337,137950,68050790,0,track-177477
337,137950,68050791,1,track-177478
337,137950,68050793,0,track-177477
337,137950,68050795,0,track-177477
337,137950,68050796,1,track-177478
337,137950,68050798,0,track-177477
337,137950,68050799,1,track-177478
337,137950,68050801,0,track-177477
337,137950,68050803,0,track-177477
337,137950,68050804,1,track-177478
337,137950,68050806,0,track-177477
337,137950,68050807,1,track-177478
337,137950,68050809,0,track-177477
337,137950,68050811,0,track-177477
337,137950,68050812,1,track-177478
337,137950,68050814,0,track-177477
337,137950,68050815,1,track-177478
337,137950,68050817,0,track-177477
337,137950,68050819,0,track-177477
337,137950,68050820,1,track-177478
337,137950,68050822,0,track-177477
337,137950,68050823,1,track-177478
337,137950,68050824,0,track-177477
347,136393,65793452,0,track-168682
347,136393,65793453,1,track-168683
347,136393,65793454,0,track-168682
347,136393,65793455,1,track-168683
347,136393,65794431,0,track-168682
347,136393,65794432,1,track-168683
347,136393,65794434,0,track-168682
347,136393,65794435,1,track-168683
347,136393,65794437,0,track-168682
347,136393,65794438,1,track-168683
347,136393,65794793,0,track-168682
347,136393,65794794,1,track-168683
347,136393,65794796,0,track-168682
347,136393,65794797,1,track-168683
347,136393,65794798,0,track-168682
347,136393,65794799,1,track-168683
347,136393,65794801,0,track-168682
347,136393,65794802,1,track-168683
347,136393,65794803,0,track-168682
347,136393,65794804,1,track-168683
347,136393,65794805,0,track-168682
347,136393,65794806,1,track-168683
347,136393,65794807,0,track-168682
347,136393,65794808,1,track-168683
347,136393,65793479,0,track-168682
347,136393,65793480,1,track-168683
347,136393,65793481,0,track-168682
347,136393,65793482,1,track-168683
347,136393,65794439,0,track-168682
347,136393,65794440,1,track-168683
347,136393,65794442,0,track-168682
347,136393,65794443,1,track-168683
347,136393,65794445,0,track-168682
347,136393,65794446,1,track-168683
347,136393,65794810,0,track-168682
347,136393,65794811,1,track-168683
347,136393,65794813,0,track-168682
347,136393,65794814,1,track-168683
347,136393,65794815,0,track-168682
347,136393,65794816,1,track-168683
347,136393,65794818,0,track-168682
347,136393,65794819,1,track-168683
347,136393,65794820,0,track-168682
347,136393,65794821,1,track-168683
347,136393,65794822,0,track-168682
347,136393,65794823,1,track-168683
347,136393,65794824,0,track-168682
347,136393,65793507,1,track-168683
347,136393,65793508,0,track-168682
347,136393,65793509,1,track-168683
347,136393,65794447,0,track-168682
347,136393,65794448,1,track-168683
347,136393,65794449,0,track-168682
347,136393,65794450,1,track-168683
347,136393,65794452,0,track-168682
347,136393,65794453,1,track-168683
347,136393,65794826,0,track-168682
347,136393,65794827,1,track-168683
347,136393,65794829,0,track-168682
347,136393,65794830,1,track-168683
347,136393,65794831,0,track-168682
347,136393,65794832,1,track-168683
347,136393,65794834,0,track-168682
347,136393,65794835,1,track-168683
347,136393,65794837,0,track-168682
347,136393,65794838,1,track-168683
347,136393,65794839,0,track-168682
347,136393,65794840,1,track-168683
347,136393,65794841,0,track-168682
347,136393,65793534,0,track-168682
347,136393,65793535,1,track-168683
347,136393,65793536,0,track-168682
347,136393,65793537,1,track-168683
347,136393,65794455,0,track-168682
347,136393,65794456,1,track-168683
